"id";"tiploc_code";"nalco";"tps_description";"stanox";"crs_code";"description";"geo_lat";"geo_lon";"is_public";"nalco_four";"atcocode";"is_station";"created_at";"updated_at";"latlon";"googlesrs"
19485;"STHNDE";"745700";"SOUTHEND EAST";"51005";"SOE";"";51.5389709534984;0.73181475025909;;"7457";"9100STHNDE";t;"2015-03-16 10:43:32.429433";"2015-03-16 10:43:32.429433";"0101000020E61000007DFB62C4066BE73F81620D00FDC44940";"010100002031BF0D002428F8EC93E3F340F5D628BCC19F5941"
20394;"STHS";"854300";"STREETHOUSE";"18032";"SHC";"";53.6761527160173;-1.40011836927563;;"8543";"9100STHS";t;"2015-03-16 10:43:33.480939";"2015-03-16 10:43:33.480939";"0101000020E61000003A15E984E266F6BFAC32152C8CD64A40";"010100002031BF0D0086AD1AB6A30603C175AADA20711E5B41"
19413;"STHVIC";"742000";"SOUTHEND VICTORIA";"50311";"SOV";"";51.5415109913095;0.711500788958337;;"7420";"9100STHVIC";t;"2015-03-16 10:43:32.34521";"2015-03-16 10:43:32.34521";"0101000020E6100000A9EF744D9DC4E63FA70C6F3B50C54940";"010100002031BF0D0062AD087D3E56F340FEF6A36333A05941"
16525;"STHWICK";"528600";"SOUTHWICK";"87988";"SWK";"";50.8325145213639;-0.235961830488951;;"5286";"9100STHWICK";t;"2015-03-16 10:43:29.303172";"2015-03-16 10:43:29.303172";"0101000020E61000009FF4864CFF33CEBFFD59F9D58F6A4940";"010100002031BF0D00DEFFFAA6C9A6D9C09CF41D323A255941"
21879;"STIRLNG";"988800";"STIRLING";"3401";"STG";"";56.1198152988382;-3.93561941613186;;"9888";"9100STIRLNG";t;"2015-03-16 10:43:35.324895";"2015-03-16 10:43:35.324895";"0101000020E6100000C74F4E08267C0FC00709931B560F4C40";"010100002031BF0D007ACEF1987CBD1AC1554FE82398EC5C41"
14752;"STIVES";"353800";"ST IVES CORNWALL";"85711";"SIV";"";50.2090426806248;-5.47791222590281;;"3538";"9100STIVES";t;"2015-03-16 10:43:27.798591";"2015-03-16 10:43:27.798591";"0101000020E6100000CD7192D261E915C037601AE9C11A4940";"010100002031BF0D00831398CC0C9C22C13EB973579FBA5841"
17447;"STJAMSP";"575100";"ST JAMES' PARK";"83435";"SJP";"";50.7311539425239;-3.52199364849379;;"5751";"9100STJAMSP";t;"2015-03-16 10:43:30.304055";"2015-03-16 10:43:30.304055";"0101000020E61000001F0188010B2D0CC0A6BDCF73965D4940";"010100002031BF0D00B2E379280AEE17C11550D6C2CC135941"
19015;"STJMSST";"697300";"ST JAMES STREET";"52734";"SJS";"";51.5809792247308;-0.0329184171118857;;"6973";"9100STJMSST";t;"2015-03-16 10:43:31.912885";"2015-03-16 10:43:31.912885";"0101000020E610000060FFDCC9AEDAA0BFE6EFF8865DCA4940";"010100002031BF0D009A3FA240ECA0ACC09471F1361AA75941"
15969;"STJOHNS";"505900";"ST JOHNS";"88411";"SAJ";"";51.4693891249728;-0.022718786492199;;"5059";"9100STJOHNS";t;"2015-03-16 10:43:28.82696";"2015-03-16 10:43:28.82696";"0101000020E61000005288F4F3974397BF996D5EF114BC4940";"010100002031BF0D0016C8946516C2A3C05B85E1C09A935941"
14787;"STKEYNE";"357200";"ST KEYNE";"84416";"SKN";"";50.4230384805411;-4.46351976058096;;"3572";"9100STKEYNE";t;"2015-03-16 10:43:27.826192";"2015-03-16 10:43:27.826192";"0101000020E6100000DAFA92ECA4DA11C0D16FFB1F26364940";"010100002031BF0D0011ACD1FCB2531EC1F097AFE30DDF5841"
12119;"STKM";"146700";"STOKE MANDEVILLE";"70358";"SKM";"";51.7877938575916;-0.784086217432045;;"1467";"9100STKM";t;"2015-03-16 10:43:26.045817";"2015-03-16 10:43:26.045817";"0101000020E6100000E7ADA3FA3B17E9BF3D2CDB6DD6E44940";"010100002031BF0D003CF56141414FF5C089CFCD9B5DCB5941"
18938;"STKNWNG";"693400";"STOKE NEWINGTON";"51963";"SKW";"";51.5652310838858;-0.0728873910212311;;"6934";"9100STKNWNG";t;"2015-03-16 10:43:31.823954";"2015-03-16 10:43:31.823954";"0101000020E61000008019BA80BFA8B2BF6FFCFD7D59C84940";"010100002031BF0D00E6EA7589C9B1BFC05BBCA30D59A45941"
13638;"STKP";"277100";"STOCKPORT";"32534";"SPT";"";53.4055368347522;-2.16301304337654;;"2771";"9100STKP";t;"2015-03-16 10:43:26.969204";"2015-03-16 10:43:26.969204";"0101000020E610000046FD50C8D94D01C0C24A89A1E8B34A40";"010100002031BF0D006C9DA4158C640DC1719CF099EFEC5A41"
20282;"STKSMR";"845100";"STOCKSMOOR";"18494";"SSM";"";53.5940855458968;-1.72324782072495;;"8451";"9100STKSMR";t;"2015-03-16 10:43:33.350609";"2015-03-16 10:43:33.350609";"0101000020E6100000C0AB8E4E6C92FBBF9853C3FE0ACC4A40";"010100002031BF0D008CEC2E8FB86A07C1A88A552D650F5B41"
17204;"STLEIGH";"560600";"STONELEIGH";"87303";"SNL";"";51.3633989614677;-0.248665171037866;;"5606";"9100STLEIGH";t;"2015-03-16 10:43:30.077466";"2015-03-16 10:43:30.077466";"0101000020E61000005085A1A442D4CFBFBB736FDB83AE4940";"010100002031BF0D007A4C17EF5108DBC06383391221815941"
16440;"STLNRWS";"523900";"ST LEONARDS W S";"88283";"SLQ";"";50.8556933120887;0.560279410920197;;"5239";"9100STLNRWS";t;"2015-03-16 10:43:29.22872";"2015-03-16 10:43:29.22872";"0101000020E6100000D0C75016CFEDE13FD769C35B876D4940";"010100002031BF0D002E6A66994074EE403BD52DC837295941"
13153;"STMCHLS";"224800";"ST MICHAELS";"36084";"STM";"";53.3755975109143;-2.95279819218396;;"2248";"9100STMCHLS";t;"2015-03-16 10:43:26.646997";"2015-03-16 10:43:26.646997";"0101000020E6100000BAF198A8549F07C0FFEA489413B04A40";"010100002031BF0D003810F5F6FF0F14C156405F707AE75A41"
18987;"STMFDHL";"696800";"STAMFORD HILL";"51961";"SMH";"";51.5744656980169;-0.0766819623171904;;"6968";"9100STMFDHL";t;"2015-03-16 10:43:31.879346";"2015-03-16 10:43:31.879346";"0101000020E6100000926E58D86DA1B3BF05D48C1788C94940";"010100002031BF0D00A2813C3719ACC0C06DA5A686F6A55941"
17201;"STMGTS";"560400";"ST MARGARETS (GREATER LOND";"87133";"SMG";"";51.4552343426066;-0.320200453350466;;"5604";"9100STMGTS";t;"2015-03-16 10:43:30.074536";"2015-03-16 10:43:30.074536";"0101000020E6100000FA7ED30A2A7ED4BF76C1721E45BA4940";"010100002031BF0D000FEF38A59167E1C0B636807A22915941"
15995;"STMRYC";"507300";"ST MARY CRAY";"88493";"SMY";"";51.3947476181329;0.106383629120205;;"5073";"9100STMRYC";t;"2015-03-16 10:43:28.847444";"2015-03-16 10:43:28.847444";"0101000020E6100000C5ACE61FF53BBB3F0007071787B24940";"010100002031BF0D007E855E244921C740A29B44D396865941"
12083;"STNBGPK";"145400";"STONEBRIDGE PARK";"72031";"SBP";"";51.5441093045482;-0.275828384179817;;"1454";"9100STNBGPK";t;"2015-03-16 10:43:26.025314";"2015-03-16 10:43:26.025314";"0101000020E6100000F71757182CA7D1BFEE3DAA5FA5C54940";"010100002031BF0D0013CD46D144FCDDC0E7F454A8A7A05941"
17887;"STNEOTS";"611000";"ST NEOTS";"45402";"SNO";"";52.2315659370236;-0.247413865067074;;"6110";"9100STNEOTS";t;"2015-03-16 10:43:30.732427";"2015-03-16 10:43:30.732427";"0101000020E6100000052085ED41ABCFBF2631DFF3A31D4A40";"010100002031BF0D00F87903127FE5DAC052804415BE195A41"
16278;"STNGBRN";"518700";"SITTINGBOURNE";"89144";"SIT";"";51.3419750768377;0.734684383637192;;"5187";"9100STNGBRN";t;"2015-03-16 10:43:29.085455";"2015-03-16 10:43:29.085455";"0101000020E6100000295113D38882E73F5288DDD6C5AB4940";"010100002031BF0D004F9B4D108BF7F34067A90763667D5941"
15746;"STNHSE";"477000";"STONEHOUSE GLOS";"68159";"SHU";"";51.745885973191;-2.27949846703375;;"4770";"9100STNHSE";t;"2015-03-16 10:43:28.643235";"2015-03-16 10:43:28.643235";"0101000020E6100000678939B1693C02C043B30A3179DF4940";"010100002031BF0D00382571DEC4F90EC1494EBD0901C45941"
13008;"STNLWAT";"215900";"STANLOW & THORNTON";"38372";"SNT";"";53.2783609332013;-2.8420513886709;;"2159";"9100STNLWAT";t;"2015-03-16 10:43:26.55684";"2015-03-16 10:43:26.55684";"0101000020E6100000A9243F7085BC06C0B44AC054A1A34A40";"010100002031BF0D00D14284DA5E4F13C10BE0E483C7D55A41"
19927;"STOCTON";"797500";"STOCKTON";"15223";"STK";"";54.5696206902416;-1.31854309191915;;"7975";"9100STOCTON";t;"2015-03-16 10:43:32.932201";"2015-03-16 10:43:32.932201";"0101000020E6100000328D22A4C018F5BF37DBAD54E9484B40";"010100002031BF0D00E1CB595DDCEA01C1A30792952FC45B41"
11815;"STOKEOT";"131400";"STOKE-ON-TRENT";"43211";"SOT";"";53.0079784485215;-2.18098728795542;;"1314";"9100STOKEOT";t;"2015-03-16 10:43:25.876911";"2015-03-16 10:43:25.876911";"0101000020E610000005159676A97201C080BC137005814A40";"010100002031BF0D00FE2F922713A30DC144B7A476C6A45A41"
11835;"STONE";"131600";"STONE";"43308";"SNE";"";52.9083245216077;-2.15504112391182;;"1316";"9100STONE";t;"2015-03-16 10:43:25.88814";"2015-03-16 10:43:25.88814";"0101000020E61000000CE46533863D01C0DF3A59FA43744A40";"010100002031BF0D00CEABF8A4D0480DC19B52269ACA925A41"
19403;"STOTNHM";"740400";"SOUTH TOTTENHAM";"51558";"STO";"";51.5803705630142;-0.0721026330559503;;"7404";"9100STOTNHM";t;"2015-03-16 10:43:32.334264";"2015-03-16 10:43:32.334264";"0101000020E61000009648EE725175B2BF82DA259549CA4940";"010100002031BF0D00730767AB6D5ABFC0E77EADF4FEA65941"
14465;"STPLTNR";"325000";"STAPLETON ROAD";"81403";"SRD";"";51.4675050952795;-2.56621679100229;;"3250";"9100STPLTNR";t;"2015-03-16 10:43:27.576009";"2015-03-16 10:43:27.576009";"0101000020E610000040683EAB9C8704C02B78FB34D7BB4940";"010100002031BF0D003F7127C9976F11C1DD89C79546935941"
12315;"STPX";"155500";"ST PANCRAS LONDON";"63630";"STP";"";51.5323885912071;-0.127189394941426;;"1555";"9100STPX";t;"2015-03-16 10:43:26.156834";"2015-03-16 10:43:26.156834";"0101000020E610000028F2D5F9BD47C0BFBFFF314F25C44940";"010100002031BF0D00227A994F54A7CBC02100723C9B9E5941"
21937;"STPXBOX";"993300";"ST PANCRAS LOW LEVEL";"63629";"SPL";"";51.5321662262842;-0.12734270158814;;"9933";"9100STPXBOX";t;"2015-03-16 10:43:35.397722";"2015-03-16 10:43:35.397722";"0101000020E6100000DD485A01C44CC0BF93F6DC051EC44940";"010100002031BF0D003F51DFC2DCAFCBC01C01C249919E5941"
15654;"STRBDGJ";"464600";"STOURBRIDGE JUNCTION";"65933";"SBJ";"";52.4475852148233;-2.13384695960924;;"4646";"9100STRBDGJ";t;"2015-03-16 10:43:28.567896";"2015-03-16 10:43:28.567896";"0101000020E61000009886D15A1E1201C06BEBE9784A394A40";"010100002031BF0D0033A2480E16FF0CC1D077B4AF2D405A41"
15651;"STRBDGT";"464300";"STOURBRIDGE TOWN";"65939";"SBT";"";52.4555770159996;-2.14181785644528;;"4643";"9100STRBDGT";t;"2015-03-16 10:43:28.565513";"2015-03-16 10:43:28.565513";"0101000020E6100000D35E7B66712201C087430059503A4A40";"010100002031BF0D00C96AD095D01A0DC16B0C5FA29A415A41"
14595;"STRCROS";"341300";"STARCROSS";"83602";"SCS";"";50.6277960338558;-3.44770414002291;;"3413";"9100STRCROS";t;"2015-03-16 10:43:27.675259";"2015-03-16 10:43:27.675259";"0101000020E610000027757DE8E5940BC00EFCD49E5B504940";"010100002031BF0D0004F555ADD26C17C1241FB95711025941"
16694;"STRETHM";"538300";"STREATHAM";"87613";"STE";"";51.4258063239278;-0.131550294357247;;"5383";"9100STRETHM";t;"2015-03-16 10:43:29.450989";"2015-03-16 10:43:29.450989";"0101000020E6100000059305DAA3D6C0BF96D955D280B64940";"010100002031BF0D00F9A2DB4E0E9ACCC046419998008C5941"
16699;"STRHCOM";"538400";"STREATHAM COMMON";"87631";"SRC";"";51.4187281849256;-0.136009812973421;;"5384";"9100STRHCOM";t;"2015-03-16 10:43:29.455512";"2015-03-16 10:43:29.455512";"0101000020E61000002DF55301C568C1BF9E159AE298B54940";"010100002031BF0D000AB30E854592CDC01021CCB3C48A5941"
16810;"STRHILL";"543500";"STREATHAM HILL";"87621";"SRH";"";51.4381910518909;-0.127160072534219;;"5435";"9100STRHILL";t;"2015-03-16 10:43:29.553262";"2015-03-16 10:43:29.553262";"0101000020E61000004F1B7200C846C0BFB8A2F6A416B84940";"010100002031BF0D008909C17FB2A5CBC0B7461D70298E5941"
13736;"STRINES";"283400";"STRINES";"32554";"SRN";"";53.3750374735081;-2.03391567910379;;"2834";"9100STRINES";t;"2015-03-16 10:43:27.03695";"2015-03-16 10:43:27.03695";"0101000020E61000004B946495754500C0F2BE593A01B04A40";"010100002031BF0D00241C66A973A30BC12596375060E75A41"
20611;"STRMFRY";"867400";"STROMEFERRY";"1075";"STF";"";57.3522963205035;-5.55116048031672;;"8674";"9100STRMFRY";t;"2015-03-16 10:43:33.740436";"2015-03-16 10:43:33.740436";"0101000020E61000005B3BB769633416C02688BB0B18AD4C40";"010100002031BF0D00C23B49B7C0DB22C108ECA41FE5E05D41"
21371;"STRNRR";"955500";"STRANRAER";"8653";"STR";"";54.9096007053532;-5.02473731154231;;"9555";"9100STRNRR";t;"2015-03-16 10:43:34.674797";"2015-03-16 10:43:34.674797";"0101000020E6100000C042E0BC541914C08CF4C0CB6D744B40";"010100002031BF0D008A05D565EE1121C11552B44B35045C41"
16293;"STROOD";"519100";"STROOD";"88801";"SOO";"";51.3965469294098;0.500187442813939;;"5191";"9100STROOD";t;"2015-03-16 10:43:29.09827";"2015-03-16 10:43:29.09827";"0101000020E6100000022F98188901E03F7992BE0CC2B24940";"010100002031BF0D00B8A1E0901330EB40296AB414E7865941"
15748;"STRUD";"477100";"STROUD";"68161";"STD";"";51.7446200642226;-2.21938264146402;;"4771";"9100STRUD";t;"2015-03-16 10:43:28.644657";"2015-03-16 10:43:28.644657";"0101000020E61000003A2FB3AF4BC101C008E4D3B54FDF4940";"010100002031BF0D0046453B5DA4280EC1AE7F5D23C8C35941"
17205;"STRWBYH";"560700";"STRAWBERRY HILL";"87134";"STW";"";51.4389612757515;-0.339358418995702;;"5607";"9100STRWBYH";t;"2015-03-16 10:43:30.078349";"2015-03-16 10:43:30.078349";"0101000020E6100000115DCD5F0CB8D5BF15C811E22FB84940";"010100002031BF0D009819D29A2672E2C013EC2DD34B8E5941"
12614;"STTNPWY";"186100";"SUTTON (IN ASHFIELD) PARKW";"56237";"SPK";"";53.1140911370061;-1.24556822906162;;"1861";"9100STTNPWY";t;"2015-03-16 10:43:26.327744";"2015-03-16 10:43:26.327744";"0101000020E6100000C8198CF3D8EDF3BF321AD3899A8E4A40";"010100002031BF0D000FF0052B00ED00C14B26EB68F8B75A41"
15926;"STURRY";"502900";"STURRY";"89449";"STU";"";51.3010673158518;1.12225531647671;;"5029";"9100STURRY";t;"2015-03-16 10:43:28.793464";"2015-03-16 10:43:28.793464";"0101000020E61000003D79A0FDC1F4F13F2FBDB15F89A64940";"010100002031BF0D000EDBF43E0E80FE40F09AFAB448765941"
21364;"STVNSTN";"955300";"STEVENSTON";"8123";"STV";"";55.6342774429124;-4.75078943560576;;"9553";"9100STVNSTN";t;"2015-03-16 10:43:34.666021";"2015-03-16 10:43:34.666021";"0101000020E6100000A76F20F2CE0013C01BF3D40030D14B40";"010100002031BF0D002FEBF2EBAE2320C19008B21E808E5C41"
19374;"STWMRKT";"735500";"STOWMARKET";"49014";"SMK";"";52.1897113728859;1.00000534823491;;"7355";"9100STWMRKT";t;"2015-03-16 10:43:32.302633";"2015-03-16 10:43:32.302633";"0101000020E61000008CE7A79B0500F03FB31C577648184A40";"010100002031BF0D00AB2DE560812DFB405A84302A51125A41"
11930;"STWRTBY";"138600";"STEWARTBY";"62043";"SWR";"";52.0690779972087;-0.520692182977529;;"1386";"9100STWRTBY";t;"2015-03-16 10:43:25.941445";"2015-03-16 10:43:25.941445";"0101000020E6100000937B25A782A9E0BF39713D8CD7084A40";"010100002031BF0D0076C59309664DECC030F5B452F4FC5941"
13777;"STYAL";"286800";"STYAL";"32528";"SYA";"";53.3483281387167;-2.24045598732975;;"2868";"9100STYAL";t;"2015-03-16 10:43:27.065438";"2015-03-16 10:43:27.065438";"0101000020E610000059AB4D3074EC01C04B08360496AC4A40";"010100002031BF0D0029B5735BF3710EC1EF886CBA82E25A41"
19125;"SUDBURY";"709800";"SUDBURY SUFFOLK";"50111";"SUY";"";52.036276488325;0.735444342897322;;"7098";"9100SUDBURY";t;"2015-03-16 10:43:32.037833";"2015-03-16 10:43:32.037833";"0101000020E6100000EDB51893C288E73F1C7C3DB5A4044A40";"010100002031BF0D00AC69D9A2D4FCF34070AD93D727F75941"
21967;"SUMRSTN";"995900";"SUMMERSTON";"6236";"SUM";"";55.8988345964099;-4.29153838223703;;"9959";"9100SUMRSTN";t;"2015-03-16 10:43:35.43627";"2015-03-16 10:43:35.43627";"0101000020E610000079F2A409892A11C0040C16030DF34B40";"010100002031BF0D00D5AD3F788F281DC1C87677B29FC15C41"
17214;"SUNBURY";"560800";"SUNBURY";"87157";"SUU";"";51.4183115032519;-0.417782626411713;;"5608";"9100SUNBURY";t;"2015-03-16 10:43:30.086455";"2015-03-16 10:43:30.086455";"0101000020E6100000679E5157F3BCDABFF600393B8BB54940";"010100002031BF0D006BADED2C6BB5E6C09178891BB28A5941"
14053;"SUNDRTN";"305600";"SAUNDERTON";"73505";"SDR";"";51.6759010993885;-0.825468457194824;;"3056";"9100SUNDRTN";t;"2015-03-16 10:43:27.268737";"2015-03-16 10:43:27.268737";"0101000020E6100000C70071D33C6AEABF1E9A5EED83D64940";"010100002031BF0D002AC033A72B6FF6C02F6BCBC1B9B75941"
17326;"SUNNGDL";"567100";"SUNNINGDALE";"87104";"SNG";"";51.3919387168202;-0.633040670862521;;"5671";"9100SUNNGDL";t;"2015-03-16 10:43:30.190704";"2015-03-16 10:43:30.190704";"0101000020E6100000C58E4C82DE41E4BFB563410C2BB24940";"010100002031BF0D0051E4FA3D5C34F1C0DD37718B19865941"
17330;"SUNYMDS";"567500";"SUNNYMEADS";"87109";"SNY";"";51.4702866059273;-0.559374178467416;;"5675";"9100SUNYMDS";t;"2015-03-16 10:43:30.194554";"2015-03-16 10:43:30.194554";"0101000020E610000048D257AD64E6E1BF301AFC5932BC4940";"010100002031BF0D004A766EF5A767EEC099606CD9C2935941"
17101;"SURBITN";"557100";"SURBITON";"87171";"SUR";"";51.392457992718;-0.303958515271529;;"5571";"9100SURBITN";t;"2015-03-16 10:43:29.981151";"2015-03-16 10:43:29.981151";"0101000020E6100000CDA49B6A0E74D3BF89E341103CB24940";"010100002031BF0D00D77F823A9085E0C0AEED58B430865941"
11429;"SURREYQ";"108300";"SURREY QUAYS";"87572";"SQE";"";51.4931946601608;-0.0475186217629386;;"1083";"9100SURREYQ";t;"2015-03-16 10:43:25.680538";"2015-03-16 10:43:25.680538";"0101000020E61000003A7BD85C5C54A8BFEBF9AB0021BF4940";"010100002031BF0D009FB8E7AFBFA9B4C04D94918EC2975941"
11356;"SUTCO";"104400";"SUTTON COLDFIELD";"65603";"SUT";"";52.564940411702;-1.82484404839953;;"1044";"9100SUTCO";t;"2015-03-16 10:43:25.64515";"2015-03-16 10:43:25.64515";"0101000020E6100000CFD142AC8F32FDBF7439A8F74F484A40";"010100002031BF0D0058EA94AE25CC08C12185FB6923555A41"
16700;"SUTTON";"538500";"SUTTON (SURREY)";"87671";"SUO";"";51.359531464193;-0.191214776169317;;"5385";"9100SUTTON";t;"2015-03-16 10:43:29.45645";"2015-03-16 10:43:29.45645";"0101000020E6100000E75F14CDB979C8BFC44B842005AE4940";"010100002031BF0D00486CF29D7BC9D4C004A22BB274805941"
16816;"SUTTONC";"543600";"SUTTON COMMON";"87339";"SUC";"";51.3748890340938;-0.196342536570323;;"5436";"9100SUTTONC";t;"2015-03-16 10:43:29.558404";"2015-03-16 10:43:29.558404";"0101000020E6100000650DB192C021C9BFEC87265DFCAF4940";"010100002031BF0D0040E487133058D5C0FC0BAC4521835941"
18888;"SVNKNGS";"689300";"SEVEN KINGS";"50417";"SVK";"";51.5640245342797;0.0971001864568131;;"6893";"9100SVNKNGS";t;"2015-03-16 10:43:31.770127";"2015-03-16 10:43:31.770127";"0101000020E6100000D37B44CD8EDBB83FBD6FB8F431C84940";"010100002031BF0D0090BE0E58921CC5406C2D830923A45941"
16106;"SVNOAKS";"512400";"SEVENOAKS";"89351";"SEV";"";51.2768637180938;0.18166896638341;;"5124";"9100SVNOAKS";t;"2015-03-16 10:43:28.938846";"2015-03-16 10:43:28.938846";"0101000020E6100000A44DA8BEED40C73FB754334570A34940";"010100002031BF0D00C55E46FFD2BFD340E15EB5A613725941"
14372;"SVRNBCH";"320500";"SEVERN BEACH";"81211";"SVB";"";51.5600251187401;-2.66447666749341;;"3205";"9100SVRNBCH";t;"2015-03-16 10:43:27.507132";"2015-03-16 10:43:27.507132";"0101000020E6100000CFB69E24D95005C0B0F630E7AEC74940";"010100002031BF0D00100451BE801A12C184A84AFF6FA35941"
16449;"SWALE";"524900";"SWALE";"89111";"SWL";"";51.3892345957333;0.747133669536147;;"5249";"9100SWALE";t;"2015-03-16 10:43:29.236288";"2015-03-16 10:43:29.236288";"0101000020E61000003EBE8CDE84E8E73FBA927170D2B14940";"010100002031BF0D00CE2D65A2284EF4403C78D9F1A0855941"
15315;"SWANSEA";"422200";"SWANSEA";"79304";"SWA";"";51.6251441395981;-3.94154594512335;;"4222";"9100SWANSEA";t;"2015-03-16 10:43:28.258079";"2015-03-16 10:43:28.258079";"0101000020E6100000BCE38F3D49880FC0116E21B904D04940";"010100002031BF0D00A4C1D98CCBC71AC11F6A5C1CD5AE5941"
17546;"SWAY";"588400";"SWAY";"86909";"SWY";"";50.7847013301225;-1.60999572979218;;"5884";"9100SWAY";t;"2015-03-16 10:43:30.398264";"2015-03-16 10:43:30.398264";"0101000020E61000005883E2E18AC2F9BF7E00DB1771644940";"010100002031BF0D00122B123DBFE005C123915578001D5941"
15891;"SWCH";"502600";"SANDWICH";"89462";"SDW";"";51.2699019520816;1.34256810266404;;"5026";"9100SWCH";t;"2015-03-16 10:43:28.76563";"2015-03-16 10:43:28.76563";"0101000020E61000006484D9B0287BF53F94A8AC258CA24940";"010100002031BF0D009A45F8FA6F3E0241834B7EF5DD705941"
16273;"SWELL";"518600";"SHEPHERDS WELL";"89517";"SPH";"";51.1883975984343;1.22991019960717;;"5186";"9100SWELL";t;"2015-03-16 10:43:29.080557";"2015-03-16 10:43:29.080557";"0101000020E610000027464551B6ADF33FCBF599691D984940";"010100002031BF0D00EBAD2FD187B6004123F5B9BEB7625941"
18594;"SWINTN";"668600";"SWINTON";"24108";"SWN";"";53.4862383081502;-1.30582123913387;;"6686";"9100SWINTN";t;"2015-03-16 10:43:31.458685";"2015-03-16 10:43:31.458685";"0101000020E6100000E008C8CFA4E4F4BFA3C88F0E3DBE4A40";"010100002031BF0D001FD9DFD79ABE01C19434BD8EAAFB5A41"
15998;"SWLY";"507500";"SWANLEY";"88486";"SAY";"";51.3933851164928;0.169225392188151;;"5075";"9100SWLY";t;"2015-03-16 10:43:28.849685";"2015-03-16 10:43:28.849685";"0101000020E6100000B7E98C7A2DA9C53FED0889715AB24940";"010100002031BF0D00C6FF3E688565D2407277140E5A865941"
18150;"SWNDRBY";"635500";"SWINDERBY";"44073";"SWD";"";53.169554236844;-0.70267941547231;;"6355";"9100SWNDRBY";t;"2015-03-16 10:43:30.995934";"2015-03-16 10:43:30.995934";"0101000020E6100000BBD4A08A597CE6BF551207F4B3954A40";"010100002031BF0D0057CBB2A2DE18F3C0936DF3A905C25A41"
16205;"SWNSCMB";"515600";"SWANSCOMBE";"88705";"SWM";"";51.4490688120234;0.309543229327064;;"5156";"9100SWNSCMB";t;"2015-03-16 10:43:29.023896";"2015-03-16 10:43:29.023896";"0101000020E6100000261CAA678ECFD33FA4A53A167BB94940";"010100002031BF0D00ADB1B63A46D3E040515B49220F905941"
13675;"SWNT";"280000";"SWINTON (GREATER MANCHESTE";"35146";"SNN";"";53.5148307463311;-2.33746097701087;;"2800";"9100SWNT";t;"2015-03-16 10:43:26.994452";"2015-03-16 10:43:26.994452";"0101000020E6100000CF809FBD1EB302C0D23B51F9E5C14A40";"010100002031BF0D00C529C6B967C30FC1533BF552E4005B41"
17652;"SWNWICK";"592000";"SWANWICK";"86225";"SNW";"";50.8756681592563;-1.2658523786447;;"5920";"9100SWNWICK";t;"2015-03-16 10:43:30.50039";"2015-03-16 10:43:30.50039";"0101000020E6100000177C7D6CEE40F4BFC113EDE415704940";"010100002031BF0D00EC4A7256903301C12D467890A82C5941"
20367;"SWRBBDG";"852700";"SOWERBY BRIDGE";"18448";"SOW";"";53.7078448238003;-1.90702148708725;;"8527";"9100SWRBBDG";t;"2015-03-16 10:43:33.448559";"2015-03-16 10:43:33.448559";"0101000020E6100000C4F17CF62883FEBFBE6EC0A89ADA4A40";"010100002031BF0D005B82784905EA09C1A0BED2A742245B41"
18017;"SWSHEAD";"622800";"SWINESHEAD";"44205";"SWE";"";52.9698019774368;-0.187167390654045;;"6228";"9100SWSHEAD";t;"2015-03-16 10:43:30.859736";"2015-03-16 10:43:30.859736";"0101000020E6100000C94EDEDE19F5C7BFF657A078227C4A40";"010100002031BF0D001161523BD858D4C0A5539283E19D5A41"
17688;"SWYTHLN";"593300";"SWAYTHLING";"86497";"SWG";"";50.9411467165062;-1.37640858006214;;"5933";"9100SWYTHLN";t;"2015-03-16 10:43:30.534288";"2015-03-16 10:43:30.534288";"0101000020E61000009FCFD400C505F6BFE310E07E77784940";"010100002031BF0D006B996BD128B402C15CB3A076F2375941"
19258;"SXMNDHM";"722400";"SAXMUNDHAM";"49118";"SAX";"";52.2148938044117;1.49016492932684;;"7224";"9100SXMNDHM";t;"2015-03-16 10:43:32.178797";"2015-03-16 10:43:32.178797";"0101000020E6100000CAAD512EB7D7F73FD807E3A3811B4A40";"010100002031BF0D006AFD8335E33F044105BE99AAC8165A41"
16817;"SYDENHM";"543700";"SYDENHAM";"87626";"SYD";"";51.4272462175527;-0.0542439399967996;;"5437";"9100SYDENHM";t;"2015-03-16 10:43:29.559241";"2015-03-16 10:43:29.559241";"0101000020E6100000C7BA9598DCC5ABBF41DD0901B0B64940";"010100002031BF0D00947735646896B7C0AD0022DD408C5941"
16015;"SYDNHMH";"508500";"SYDENHAM HILL";"88278";"SYH";"";51.4327124484487;-0.0803395300269837;;"5085";"9100SYDNHMH";t;"2015-03-16 10:43:28.862845";"2015-03-16 10:43:28.862845";"0101000020E610000049BA0AA62191B4BF62541B1F63B74940";"010100002031BF0D000FFA6B83AD77C1C0C0CA2EDC348D5941"
17215;"SYONLA";"560900";"SYON LANE";"87143";"SYL";"";51.4817832778817;-0.324841867863481;;"5609";"9100SYONLA";t;"2015-03-16 10:43:30.087323";"2015-03-16 10:43:30.087323";"0101000020E6100000D417B68B35CAD4BF7C210F13ABBD4940";"010100002031BF0D009DE4F66627A8E1C0145E668BC4955941"
