"id";"atcocode";"common_name";"locality_name";"locality_qualifier";"created_at";"updated_at";"name";"lattitude";"longitude";"transport_type";"osm_id";"sms_code";"indicator";"bearing";"locality";"parent_locality";"status"
91964;"9400ZZMASQY2";"Salford Quays (Manchester Metrolink)";"Salford Quays";"Salford";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Salford Quays (Manchester Metrolink)";5347029;-228393;"tram";;"mantpjma";"";"";"Salford Quays";"Salford";"act"
91953;"9400ZZMASTW1";"St Werburgh's Road (Manchester Metrolink)";"Chorlton";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"St Werburgh's Road (Manchester Metrolink)";5343870;-226547;"tram";;"mantpgta";"";"";"Chorlton";"Manchester";"act"
91919;"9400ZZMASTW2";"St Werburgh's Road (Manchester Metrolink)";"Chorlton";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"St Werburgh's Road (Manchester Metrolink)";5343874;-226546;"tram";;"mantpjdp";"";"";"Chorlton";"Manchester";"act"
91992;"9400ZZMASWP1";"Sale Water Park (Manchester Metrolink)";"Sale";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Sale Water Park (Manchester Metrolink)";5342812;-229113;"tram";;"mantwgpw";"";"";"Sale";"";"act"
91989;"9400ZZMASWP2";"Sale Water Park (Manchester Metrolink)";"Sale";"";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Sale Water Park (Manchester Metrolink)";5342830;-229063;"tram";;"mantwgta";"";"";"Sale";"";"act"
91910;"9400ZZMATIM1";"Timperley (Manchester Metrolink)";"Timperley";"Altrincham";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Timperley (Manchester Metrolink)";5340421;-233834;"tram";;"mantpmja";"";"";"Timperley";"Altrincham";"act"
91886;"9400ZZMATIM2";"Timperley (Manchester Metrolink)";"Timperley";"Altrincham";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Timperley (Manchester Metrolink)";5340426;-233850;"tram";;"mantpmgw";"";"";"Timperley";"Altrincham";"act"
91892;"9400ZZMATRA1";"Trafford Bar (Manchester Metrolink)";"Trafford Bar";"Old Trafford";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Trafford Bar (Manchester Metrolink)";5346187;-227711;"tram";;"mantpgwd";"";"";"Trafford Bar";"Old Trafford";"act"
91904;"9400ZZMATRA2";"Trafford Bar (Manchester Metrolink)";"Trafford Bar";"Old Trafford";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Trafford Bar (Manchester Metrolink)";5346179;-227702;"tram";;"mantpjdg";"";"";"Trafford Bar";"Old Trafford";"act"
43092;"9400ZZNOCLC2";"Clifton Centre Tram Stop";"Clifton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Clifton Centre Tram Stop";5290371;-117691;"tram";;"ntmwtpja";"NET SW-bou";"";"Clifton";"Nottingham";"act"
91937;"9400ZZMAVIC2";"Victoria (Manchester Metrolink)";"Manchester City Centre";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Victoria (Manchester Metrolink)";5348781;-224180;"tram";;"mantpjad";"";"";"Manchester City Centre";"Manchester";"act"
91914;"9400ZZMAVIC3";"Victoria (Manchester Metrolink)";"Manchester City Centre";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Victoria (Manchester Metrolink)";5348777;-224176;"tram";;"mantpjag";"";"";"Manchester City Centre";"Manchester";"act"
92005;"9400ZZMAVPK1";"Velopark (Manchester Metrolink)";"Sportcity";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Velopark (Manchester Metrolink)";5348224;-219331;"tram";;"mantpwmw";"";"";"Sportcity";"Manchester";"act"
92059;"9400ZZMAVPK2";"Velopark (Manchester Metrolink)";"Sportcity";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Velopark (Manchester Metrolink)";5348218;-219311;"tram";;"mantpwpa";"";"";"Sportcity";"Manchester";"act"
91945;"9400ZZMAWFD1";"Whitefield (Manchester Metrolink)";"Whitefield";"Bury";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Whitefield (Manchester Metrolink)";5355119;-229535;"tram";;"mantpjtw";"";"";"Whitefield";"Bury";"act"
91927;"9400ZZMAWFD2";"Whitefield (Manchester Metrolink)";"Whitefield";"Bury";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Whitefield (Manchester Metrolink)";5355127;-229528;"tram";;"mantpjwa";"";"";"Whitefield";"Bury";"act"
91952;"9400ZZMAWIT1";"Withington (Manchester Metrolink)";"Withington";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Withington (Manchester Metrolink)";5343269;-224929;"tram";;"mantwdag";"";"";"Withington";"Manchester";"act"
91920;"9400ZZMAWIT2";"Withington (Manchester Metrolink)";"Withington";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Withington (Manchester Metrolink)";5343281;-224938;"tram";;"mantwdam";"";"";"Withington";"Manchester";"act"
91994;"9400ZZMAWPK1";"Wythenshawe Park (Manchester Metrolink)";"Northern Moor";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Wythenshawe Park (Manchester Metrolink)";5340762;-229560;"tram";;"mantwgtp";"";"";"Northern Moor";"Manchester";"act"
91987;"9400ZZMAWPK2";"Wythenshawe Park (Manchester Metrolink)";"Northern Moor";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Wythenshawe Park (Manchester Metrolink)";5340770;-229565;"tram";;"mantwgtw";"";"";"Northern Moor";"Manchester";"act"
91974;"9400ZZMAWST1";"Weaste (Manchester Metrolink)";"Weaste";"Salford";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Weaste (Manchester Metrolink)";5348239;-230773;"tram";;"mantpjpm";"";"";"Weaste";"Salford";"act"
91958;"9400ZZMAWST2";"Weaste (Manchester Metrolink)";"Weaste";"Salford";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Weaste (Manchester Metrolink)";5348247;-230768;"tram";;"mantpjpt";"";"";"Weaste";"Salford";"act"
91950;"9400ZZMAWTD1";"West Didsbury (Manchester Metrolink)";"West Didsbury";"Didsbury";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"West Didsbury (Manchester Metrolink)";5342453;-223625;"tram";;"mantwdgd";"";"";"West Didsbury";"Didsbury";"act"
91922;"9400ZZMAWTD2";"West Didsbury (Manchester Metrolink)";"West Didsbury";"Didsbury";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"West Didsbury (Manchester Metrolink)";5342456;-223603;"tram";;"mantwdgt";"";"";"West Didsbury";"Didsbury";"act"
92039;"9400ZZMAWWD1";"Westwood (Manchester Metrolink)";"Westwood";"Chadderton";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Westwood (Manchester Metrolink)";5354236;-212598;"tram";;"mantwgdm";"";"";"Westwood";"Chadderton";"act"
92025;"9400ZZMAWWD2";"Westwood (Manchester Metrolink)";"Westwood";"Chadderton";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Westwood (Manchester Metrolink)";5354229;-212587;"tram";;"mantwgdp";"";"";"Westwood";"Chadderton";"act"
92001;"9400ZZMAWYT1";"Wythenshawe Town Centre (Manchester Metrolink)";"Wythenshawe";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Wythenshawe Town Centre (Manchester Metrolink)";5338001;-226371;"tram";;"mantwjdw";"";"";"Wythenshawe";"Manchester";"act"
91980;"9400ZZMAWYT2";"Wythenshawe Town Centre (Manchester Metrolink)";"Wythenshawe";"Manchester";"2016-02-09 15:27:11";"2016-02-09 15:27:11";"Wythenshawe Town Centre (Manchester Metrolink)";5338002;-226382;"tram";;"mantwjdt";"";"";"Wythenshawe";"Manchester";"act"
43142;"9400ZZNOBCF1";"Beaconsfield Street Tram Stop";"Forest Fields";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Beaconsfield Street Tram Stop";5297006;-117039;"tram";;"ntmatwdg";"NET15";"";"Forest Fields";"Nottingham";"act"
43115;"9400ZZNOBEE1";"Beeston Centre Tram Stop";"Beeston (Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Beeston Centre Tram Stop";5292508;-121457;"tram";;"ntsjmapm";"NET SE-bou";"";"Beeston";"";"act"
43103;"9400ZZNOBEE2";"Beeston Centre Tram Stop";"Beeston (Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Beeston Centre Tram Stop";5292560;-121498;"tram";;"ntsjmapt";"NET NW- bo";"";"Beeston";"";"act"
43145;"9400ZZNOBFD1";"Basford Tram Stop";"Basford (Nottingham)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Basford Tram Stop";5298162;-117841;"tram";;"ntmatwga";"NET21";"";"Basford";"Nottingham";"act"
43073;"9400ZZNOBFD2";"Basford Tram Stop";"Basford (Nottingham)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Basford Tram Stop";5298165;-117829;"tram";;"ntmatwgd";"NET22";"";"Basford";"Nottingham";"act"
43117;"9400ZZNOBLV1";"University Boulevard Tram Stop";"Notts Uni/Main Site";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"University Boulevard Tram Stop";5293223;-120217;"tram";;"ntmwtmtw";"NET E-boun";"";"Nottingham University Main Campus";"Nottingham";"act"
43101;"9400ZZNOBLV2";"University Boulevard Tram Stop";"Notts Uni/Main Site";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"University Boulevard Tram Stop";5293216;-120218;"tram";;"ntmwtmtp";"NET W-boun";"";"Nottingham University Main Campus";"Nottingham";"act"
43153;"9400ZZNOBTH1";"Butler's Hill Tram Stop";"Butlers Hill";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Butler's Hill Tram Stop";5302885;-118855;"tram";;"ntsgtdja";"NET38";"";"Butlers Hill";"Hucknall";"act"
43064;"9400ZZNOBTH2";"Butler's Hill Tram Stop";"Butlers Hill";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Butler's Hill Tram Stop";5302881;-118837;"tram";;"ntsgtdjd";"NET39";"";"Butlers Hill";"Hucknall";"act"
43151;"9400ZZNOBWF1";"Bulwell Forest Tram Stop";"Bulwell Forest";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Bulwell Forest Tram Stop";5300617;-119008;"tram";;"ntmatwjw";"NET34";"";"Bulwell Forest";"Bulwell";"act"
43066;"9400ZZNOBWF2";"Bulwell Forest Tram Stop";"Bulwell Forest";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Bulwell Forest Tram Stop";5300617;-119002;"tram";;"ntmatwma";"NET35";"";"Bulwell Forest";"Bulwell";"act"
43150;"9400ZZNOBWL1";"Bulwell Tram Stop";"Bulwell";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Bulwell Tram Stop";5299934;-119558;"tram";;"ntmatwjp";"NET32";"";"Bulwell";"Nottingham";"act"
43067;"9400ZZNOBWL2";"Bulwell Tram Stop";"Bulwell";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Bulwell Tram Stop";5299934;-119552;"tram";;"ntmatwjt";"NET33";"";"Bulwell";"Nottingham";"act"
43112;"9400ZZNOCAT1";"Cator Lane Tram Stop";"Chilwell";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Cator Lane Tram Stop";5292264;-123145;"tram";;"ntsjmatd";"NET E-boun";"";"Chilwell";"";"act"
43106;"9400ZZNOCAT2";"Cator Lane Tram Stop";"Chilwell";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Cator Lane Tram Stop";5292257;-123144;"tram";;"ntsjmatg";"NET W-boun";"";"Chilwell";"";"act"
43149;"9400ZZNOCDH1";"Cinderhill Tram Stop";"Cinderhill (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Cinderhill Tram Stop";5298897;-120069;"tram";;"ntmatwjd";"NET29";"";"Cinderhill";"Nottingham";"act"
43070;"9400ZZNOCDH2";"Cinderhill Tram Stop";"Cinderhill (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Cinderhill Tram Stop";5298897;-120063;"tram";;"ntmatwjg";"NET30";"";"Cinderhill";"Nottingham";"act"
43114;"9400ZZNOCHL1";"Chilwell Road Tram Stop";"Beeston (Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Chilwell Road Tram Stop";5292272;-122025;"tram";;"ntsjmatj";"NET NE-bou";"";"Beeston";"";"act"
43104;"9400ZZNOCHL2";"Chilwell Road Tram Stop";"Beeston (Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Chilwell Road Tram Stop";5292267;-122015;"tram";;"ntsjmatm";"NET SW-bou";"";"Beeston";"";"act"
43125;"9400ZZNOCLC1";"Clifton Centre Tram Stop";"Clifton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Clifton Centre Tram Stop";5290373;-117698;"tram";;"ntmwtpjd";"NET NE-bou";"";"Clifton";"Nottingham";"act"
43095;"9400ZZNOCLS2";"Clifton South Tram Stop";"Clifton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Clifton South Tram Stop";5289664;-119268;"tram";;"ntmwtmgd";"NET NE-bou";"";"Clifton";"Nottingham";"act"
43088;"9400ZZNOCOM1";"Compton Acres Tram Stop";"Compton Acres(Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Compton Acres Tram Stop";5291907;-115745;"tram";;"ntmwtpgp";"NET S-boun";"";"Compton Acres";"West Bridgford";"act"
43129;"9400ZZNOCOM2";"Compton Acres Tram Stop";"Compton Acres(Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Compton Acres Tram Stop";5291907;-115755;"tram";;"ntmwtpgm";"NET N-boun";"";"Compton Acres";"West Bridgford";"act"
43146;"9400ZZNODVL1";"David Lane Tram Stop";"Basford (Nottingham)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"David Lane Tram Stop";5298489;-118213;"tram";;"ntmatwgj";"NET23";"";"Basford";"Nottingham";"act"
43072;"9400ZZNODVL2";"David Lane Tram Stop";"Basford (Nottingham)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"David Lane Tram Stop";5298493;-118204;"tram";;"ntmatwgm";"NET24";"";"Basford";"Nottingham";"act"
43111;"9400ZZNOESK1";"Eskdale Drive Tram Stop";"Chilwell";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Eskdale Drive Tram Stop";5292036;-124312;"tram";;"ntsjmatp";"NET E-boun";"";"Chilwell";"";"act"
43107;"9400ZZNOESK2";"Eskdale Drive Tram Stop";"Chilwell";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Eskdale Drive Tram Stop";5292030;-124310;"tram";;"ntsjmatw";"NET W-boun";"";"Chilwell";"";"act"
43120;"9400ZZNOGRE1";"Gregory Street Tram Stop";"Lenton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Gregory Street Tram Stop";5294389;-117704;"tram";;"ntmwtpgj";"NET E-boun";"";"Lenton";"Nottingham";"act"
43098;"9400ZZNOGRE2";"Gregory Street Tram Stop";"Lenton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Gregory Street Tram Stop";5294386;-117704;"tram";;"ntmwtpgd";"NET W-boun";"";"Lenton";"Nottingham";"act"
43147;"9400ZZNOHBV1";"Highbury Vale Tram Stop";"Highbury Vale";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Highbury Vale Tram Stop";5298974;-118980;"tram";;"ntmatwgp";"NET25";"";"Highbury Vale";"Nottingham";"act"
43068;"9400ZZNOHBV2";"Highbury Vale Tram Stop";"Highbury Vale";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Highbury Vale Tram Stop";5298982;-118966;"tram";;"ntmatwgt";"NET26";"";"Highbury Vale";"Nottingham";"act"
43148;"9400ZZNOHBV3";"Highbury Vale Tram Stop";"Highbury Vale";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Highbury Vale Tram Stop";5298940;-119042;"tram";;"ntmatwgw";"NET27";"";"Highbury Vale";"Nottingham";"act"
43071;"9400ZZNOHBV4";"Highbury Vale Tram Stop";"Highbury Vale";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Highbury Vale Tram Stop";5298946;-119037;"tram";;"ntmatwja";"NET28";"";"Highbury Vale";"Nottingham";"act"
43076;"9400ZZNOHGM1";"Hyson Green Market Tram Stop";"Hyson Green";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Hyson Green Market Tram Stop";5296646;-117103;"tram";;"ntmatwdm";"NET17";"";"Hyson Green";"Nottingham";"act"
43113;"9400ZZNOHIG1";"High Road - Central College Tram Stop";"Chilwell";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"High Road - Central College Tram Stop";5292131;-122330;"tram";;"ntsjmawa";"NET NE-bou";"";"Chilwell";"";"act"
43105;"9400ZZNOHIG2";"High Road - Central College Tram Stop";"Chilwell";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"High Road - Central College Tram Stop";5292126;-122324;"tram";;"ntsjmawd";"NET SW-bou";"";"Chilwell";"";"act"
43063;"9400ZZNOHKL1";"Hucknall Tram Stop";"Hucknall";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Hucknall Tram Stop";5303829;-119581;"tram";;"ntsgtdjg";"NET40";"";"Hucknall";"";"act"
43124;"9400ZZNOHOL1";"Holy Trinity Tram Stop";"Clifton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Holy Trinity Tram Stop";5289704;-118129;"tram";;"ntmwtpga";"NET NE-bou";"";"Clifton";"Nottingham";"act"
43093;"9400ZZNOHOL2";"Holy Trinity Tram Stop";"Clifton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Holy Trinity Tram Stop";5289699;-118123;"tram";;"ntmwtpdw";"NET SW-bou";"";"Clifton";"Nottingham";"act"
43139;"9400ZZNOHSC1";"High School Tram Stop";"Arboretum (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"High School Tram Stop";5296234;-116158;"tram";;"ntmatwam";"NET10";"";"Arboretum";"Nottingham";"act"
43078;"9400ZZNOHSC2";"High School Tram Stop";"Arboretum (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"High School Tram Stop";5296241;-116146;"tram";;"ntmatwap";"NET11";"";"Arboretum";"Nottingham";"act"
43110;"9400ZZNOINH1";"Inham Road Tram Stop";"Chilwell";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Inham Road Tram Stop";5291959;-125145;"tram";;"ntsjmawg";"NET E-boun";"";"Chilwell";"";"act"
43108;"9400ZZNOINH2";"Inham Road Tram Stop";"Chilwell";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Inham Road Tram Stop";5291953;-125145;"tram";;"ntsjmawj";"NET W-boun";"";"Chilwell";"";"act"
43135;"9400ZZNOLCM1";"Lace Market Tram Stop";"Nottingham";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Lace Market Tram Stop";5295296;-114554;"tram";;"ntmatpwg";"NET02";"";"Nottingham";"";"act"
43082;"9400ZZNOLCM2";"Lace Market Tram Stop";"Nottingham";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Lace Market Tram Stop";5295293;-114543;"tram";;"ntmatpwj";"NET03";"";"Nottingham";"";"act"
43140;"9400ZZNOTFR1";"The Forest Tram Stop";"The Forest";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"The Forest Tram Stop";5296535;-116728;"tram";;"ntmatwat";"NET12";"";"The Forest";"Nottingham";"act"
43132;"9400ZZNOMDE1";"Meadows Embankment Tram Stop";"Meadows";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Meadows Embankment Tram Stop";5294277;-115044;"tram";;"ntmwtpdt";"NET NE-bou";"";"Meadows";"Nottingham";"act"
43085;"9400ZZNOMDE2";"Meadows Embankment Tram Stop";"Meadows";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Meadows Embankment Tram Stop";5294274;-115035;"tram";;"ntmwtpdp";"NET SW-bou";"";"Meadows";"Nottingham";"act"
43122;"9400ZZNOMDW1";"Meadows Way West Tram Stop";"Meadows";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Meadows Way West Tram Stop";5294342;-115671;"tram";;"ntmwtpdm";"NET E-boun";"";"Meadows";"Nottingham";"act"
43096;"9400ZZNOMDW2";"Meadows Way West Tram Stop";"Meadows";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Meadows Way West Tram Stop";5294334;-115668;"tram";;"ntmwtpdj";"NET W-boun";"";"Meadows";"Nottingham";"act"
43116;"9400ZZNOMID1";"Middle Street Tram Stop";"Beeston (Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Middle Street Tram Stop";5292787;-120907;"tram";;"ntsjmawm";"NET NE-bou";"";"Beeston";"";"act"
43102;"9400ZZNOMID2";"Middle Street Tram Stop";"Beeston (Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Middle Street Tram Stop";5292783;-120905;"tram";;"ntsjmawp";"NET SW-bou";"";"Beeston";"";"act"
43152;"9400ZZNOMRB1";"Moor Bridge Tram Stop";"Moor Bridge";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Moor Bridge Tram Stop";5301446;-118706;"tram";;"ntmatwmd";"NET36";"";"Moor Bridge";"Nottingham";"act"
43065;"9400ZZNOMRB2";"Moor Bridge Tram Stop";"Moor Bridge";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Moor Bridge Tram Stop";5301446;-118698;"tram";;"ntmatwmg";"NET37";"";"Moor Bridge";"Nottingham";"act"
43121;"9400ZZNONGT1";"NG2 Tram Stop";"Lenton Lane Indust.";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"NG2 Tram Stop";5294188;-116522;"tram";;"ntmwtpdg";"NET E-boun";"";"Lenton Lane Industrial Estate";"Nottingham";"act"
43097;"9400ZZNONGT2";"NG2 Tram Stop";"Lenton Lane Indust.";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"NG2 Tram Stop";5294181;-116522;"tram";;"ntmwtpda";"NET W-boun";"";"Lenton Lane Industrial Estate";"Nottingham";"act"
43141;"9400ZZNONLE1";"Noel Street Tram Stop";"Hyson Green";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Noel Street Tram Stop";5296731;-116871;"tram";;"ntmatwda";"NET14";"";"Hyson Green";"Nottingham";"act"
43134;"9400ZZNONOT1";"Nottingham Station Tram Stop";"Nottingham";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Nottingham Station Tram Stop";5294685;-114570;"tram";;"ntmwtpaw";"NET N-boun";"";"Nottingham";"";"act"
43083;"9400ZZNONOT2";"Nottingham Station Tram Stop";"Nottingham";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Nottingham Station Tram Stop";5294685;-114561;"tram";;"ntmwtpat";"NET S-boun";"";"Nottingham";"";"act"
43138;"9400ZZNONTU1";"NTU Tram Stop";"Nottingh.TrentUni/CC";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"NTU Tram Stop";5295786;-115501;"tram";;"ntmatwag";"NET08";"";"Nottingham Trent University in City Centre";"Nottingham";"act"
43079;"9400ZZNONTU2";"NTU Tram Stop";"Nottingh.TrentUni/CC";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"NTU Tram Stop";5295791;-115495;"tram";;"ntmatwaj";"NET09";"";"Nottingham Trent University in City Centre";"Nottingham";"act"
43136;"9400ZZNOOMS1";"Old Market Square Tram Stop";"Nottingham";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Old Market Square Tram Stop";5295304;-115013;"tram";;"ntmatpwm";"NET04";"";"Nottingham";"";"act"
43081;"9400ZZNOOMS2";"Old Market Square Tram Stop";"Nottingham";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Old Market Square Tram Stop";5295310;-115016;"tram";;"ntmatpwp";"NET05";"";"Nottingham";"";"act"
43069;"9400ZZNOPHP1";"Phoenix Park Tram Stop";"Phoenix Park";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Phoenix Park Tram Stop";5298888;-120702;"tram";;"ntmatwjm";"NET31";"";"Phoenix Park";"Nottingham";"act"
43119;"9400ZZNOQMC1";"Queens Medical Centre Tram Stop";"Queens Medical Ctr.";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Queens Medical Centre Tram Stop";5294255;-118375;"tram";;"ntmwtpap";"NET NE-bou";"";"Queens Medical Centre";"Nottingham";"act"
43099;"9400ZZNOQMC2";"Queens Medical Centre Tram Stop";"Queens Medical Ctr.";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Queens Medical Centre Tram Stop";5294251;-118367;"tram";;"ntmwtpam";"NET SW-bou";"";"Queens Medical Centre";"Nottingham";"act"
43133;"9400ZZNOQWK1";"Queens Walk Tram Stop";"Meadows";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Queens Walk Tram Stop";5293907;-115373;"tram";;"ntmwtpaj";"NET NE-bou";"";"Meadows";"Nottingham";"act"
43084;"9400ZZNOQWK2";"Queens Walk Tram Stop";"Meadows";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Queens Walk Tram Stop";5293904;-115365;"tram";;"ntmwtpag";"NET SW-bou";"";"Meadows";"Nottingham";"act"
43075;"9400ZZNORDF1";"Radford Road Tram Stop";"Forest Fields";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Radford Road Tram Stop";5296981;-117394;"tram";;"ntmatwdp";"NET18";"";"Forest Fields";"Nottingham";"act"
43126;"9400ZZNORIV1";"Rivergreen Tram Stop";"Clifton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Rivergreen Tram Stop";5290689;-117481;"tram";;"ntmwtpad";"NET N-boun";"";"Clifton";"Nottingham";"act"
43091;"9400ZZNORIV2";"Rivergreen Tram Stop";"Clifton (Notts)";"Nottingham";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Rivergreen Tram Stop";5290686;-117471;"tram";;"ntmwtmwt";"NET S-boun";"";"Clifton";"Nottingham";"act"
43128;"9400ZZNORUD1";"Ruddington Lane Tram Stop";"Compton Acres(Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Ruddington Lane Tram Stop";5291468;-115837;"tram";;"ntmwtmwp";"NET N-boun";"";"Compton Acres";"West Bridgford";"act"
43089;"9400ZZNORUD2";"Ruddington Lane Tram Stop";"Compton Acres(Notts)";"Nottinghamshire";"2016-02-09 15:27:01";"2016-02-09 15:27:01";"Ruddington Lane Tram Stop";5291468;-115828;"tram";;"ntmwtpgw";"NET S-boun";"";"Compton Acres";"West Bridgford";"act"
